address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
花都大道793-795号,新都区,[],[],3,成都市,[],B001C8O9O9,[],"104.057279,30.760869",中国邮政储蓄银行ATM,B001C8MG9C,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
驿都西路4111号四川财经职业学院,龙泉驿区,[],[],[],成都市,[],B0FFFF5LO7,[],"104.212198,30.580138",中国邮政储蓄银行ATM(四川财经职业学院卫生服务站西南),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
国槐街1153-1155号,锦江区,[],[],[],成都市,[],B0FFFYMWAB,[],"104.133407,30.613039",中国邮政储蓄银行24小时自助银行(国槐街营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
西华大学院内,金牛区,[],[],[],成都市,[],B0FFFZSYAB,[],"103.949379,30.775630",中国邮政储蓄银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
一环路西三段125号,金牛区,[],[],3,成都市,[],B001C7WR49,[],"104.041884,30.677451",中国邮政储蓄银行24小时自助银行(抚琴小区支行),B001C7WR48,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
石家碾西路75号2幢-附5附近,青白江区,[],[],[],成都市,[],B0FFGER2EL,[],"104.256421,30.887688",中国邮政储蓄银行24小时自助银行(青白江区支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
武都路4号附6号,青羊区,[],[],[],成都市,[],B001C92KIG,[],"104.070656,30.677859",中国邮政储蓄银行24小时自助银行(武都路营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
蜀龙大道中段1088号万千城1层,新都区,[],[],[],成都市,[],B0FFIITMXE,[],"104.178793,30.819857",中国邮政储蓄银行24小时自助银行(石油学院储蓄所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
忠北路南100米,龙泉驿区,[],[],[],成都市,[],B0FFFGUFYF,[],"104.308788,30.614326",中国邮政储蓄银行ATM(足球村东南),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
三峨街14-34号,龙泉驿区,[],[],3,成都市,[],B0FFGIIJUP,[],"104.320609,30.640256",中国邮政储蓄银行24小时自助银行(洛带镇营业所),B0FFGIIJR0,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
蜀州北路178号,崇州市,[],[],3,成都市,[],B001C09RMP,[],"103.669963,30.636970",中国邮政储蓄银行24小时自助银行(蜀州北路支行),B001C8R8SV,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
科创路184号,锦江区,[],[],3,成都市,[],B001C8O4AN,[],"104.090579,30.603400",中国邮政储蓄银行ATM(科创路营业所),B001C8O1V1,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
商贸横一街25,邛崃市,[],[],[],成都市,[],B0FFHXK533,[],"103.537724,30.402472",中国邮政储蓄银行24小时自助银行(前进镇支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
